CustomerID,Gender,Age,Date,Annual Income ($), Spends  ,Average_Spend,Purchase_Frequency,Segment,Work Experience,Family Size
1215,Male,21,16/11/2022,109373," 4,971.50 "," 5,146.03 ",22,Entertainment,4,2
1216,Male,96,18/10/2021,135042," 11,253.50 "," 5,146.03 ",12,Artist,0,7
1217,Female,78,22/08/2020,59784, 738.07 ," 5,146.03 ",81,Artist,3,3
1218,Male,86,26/02/2020,140687," 2,233.13 "," 5,146.03 ",63,Artist,1,2
1219,Male,1,15/09/2020,182927," 3,325.95 "," 5,146.03 ",55,Healthcare,1,1
1220,Female,62,28/09/2021,175534," 3,989.41 "," 5,146.03 ",44,Artist,1,6
1221,Male,68,26/10/2021,170957," 28,492.83 "," 5,146.03 ",6,Lawyer,1,3
1222,Male,70,03/09/2022,81197," 1,068.38 "," 5,146.03 ",76,Artist,0,4
1223,Female,21,17/01/2021,104888," 13,111.00 "," 5,146.03 ",8,Healthcare,0,4
1224,Male,74,26/10/2020,184838," 10,268.78 "," 5,146.03 ",18,Healthcare,8,5
1225,Female,62,10/12/2022,139588," 2,114.97 "," 5,146.03 ",66,Executive,0,2
1226,Male,22,07/11/2022,126543," 2,812.07 "," 5,146.03 ",45,Homemaker,0,3
1227,Female,87,20/04/2022,177260," 3,939.11 "," 5,146.03 ",45,Entertainment,14,2
1228,Male,44,19/09/2020,156823," 3,733.88 "," 5,146.03 ",42,Healthcare,9,5
1229,Female,27,08/07/2021,183201," 3,523.10 "," 5,146.03 ",52,Engineer,8,6
1230,Female,95,21/11/2022,84925," 1,846.20 "," 5,146.03 ",46,Artist,4,6
1231,Male,89,03/03/2020,69719," 1,483.38 "," 5,146.03 ",47,Artist,9,2
1232,Female,41,20/06/2022,61355," 4,719.62 "," 5,146.03 ",13,Healthcare,1,3
1233,Male,41,12/09/2020,156014," 3,183.96 "," 5,146.03 ",49,Doctor,14,5
1234,Male,21,03/04/2022,184088," 8,766.10 "," 5,146.03 ",21,Entertainment,11,7
1235,Female,59,05/10/2020,158372," 1,616.04 "," 5,146.03 ",98,Artist,1,1
1236,Female,64,02/09/2022,135742," 2,026.00 "," 5,146.03 ",67,Healthcare,1,7
1237,Female,38,25/12/2021,145704," 1,776.88 "," 5,146.03 ",82,Marketing,0,4
1238,Female,70,29/01/2022,157307," 6,839.43 "," 5,146.03 ",23,Executive,4,3
1239,Female,25,28/01/2022,88064," 1,206.36 "," 5,146.03 ",73,Executive,1,5
1240,Female,3,13/04/2022,167226," 2,834.34 "," 5,146.03 ",59,Homemaker,3,1
1241,Female,70,15/03/2021,153821," 19,227.63 "," 5,146.03 ",8,Marketing,1,4
1242,Male,29,15/12/2021,170669," 2,188.06 "," 5,146.03 ",78,Doctor,9,5
1243,Male,88,20/04/2021,93555," 7,196.54 "," 5,146.03 ",13,Artist,3,3
1244,Female,20,30/07/2021,101941," 5,663.39 "," 5,146.03 ",18,Healthcare,1,3
1245,Female,58,27/02/2020,78795," 1,790.80 "," 5,146.03 ",44,Engineer,0,6
1246,Female,70,05/08/2021,55875, 594.41 ," 5,146.03 ",94,Engineer,0,5
1247,Female,44,10/05/2021,177513," 2,191.52 "," 5,146.03 ",81,Lawyer,1,5
1248,Female,87,13/10/2022,100850," 1,215.06 "," 5,146.03 ",83,Doctor,0,3
1249,Female,0,03/07/2022,143082," 2,271.14 "," 5,146.03 ",63,Entertainment,0,7
1250,Female,96,05/09/2021,85447," 21,361.75 "," 5,146.03 ",4,Artist,9,6
1251,Female,75,18/03/2022,114213," 3,461.00 "," 5,146.03 ",33,Doctor,9,4
1252,Male,14,24/11/2021,161120," 2,335.07 "," 5,146.03 ",69,Executive,0,1
1253,Female,8,01/07/2021,186682," 2,170.72 "," 5,146.03 ",86,Entertainment,1,1
1254,Male,58,16/06/2020,105302," 1,404.03 "," 5,146.03 ",75,Doctor,0,3
1255,Female,5,23/06/2022,133400," 2,838.30 "," 5,146.03 ",47,Engineer,0,6
1256,Male,70,03/06/2020,56432," 2,453.57 "," 5,146.03 ",23,Engineer,0,5
1257,Female,49,07/06/2022,136467," 1,895.38 "," 5,146.03 ",72,Healthcare,3,3
1258,Male,60,22/02/2020,189945," 9,497.25 "," 5,146.03 ",20,Engineer,0,5
1259,Female,25,12/02/2021,163966," 3,415.96 "," 5,146.03 ",48,Lawyer,1,5
1260,Male,47,24/09/2020,52152," 3,067.76 "," 5,146.03 ",17,Artist,0,3
1261,Male,53,11/03/2020,145720," 2,350.32 "," 5,146.03 ",62,Homemaker,12,7
1262,Male,24,19/01/2020,188034," 3,082.52 "," 5,146.03 ",61,Healthcare,1,5
1263,Female,46,14/10/2022,127911," 42,637.00 "," 5,146.03 ",3,Homemaker,9,2
1264,Female,70,07/05/2022,174114," 5,616.58 "," 5,146.03 ",31,Lawyer,1,1
1265,Male,53,14/01/2020,144489," 14,448.90 "," 5,146.03 ",10,Artist,14,3
1266,Male,63,10/07/2020,77440," 1,647.66 "," 5,146.03 ",47,Lawyer,0,5
1267,Female,24,24/05/2021,86119," 1,957.25 "," 5,146.03 ",44,Artist,1,6
1268,Female,5,26/03/2021,100056," 2,041.96 "," 5,146.03 ",49,Entertainment,1,3
1269,Male,7,27/07/2020,66686," 1,333.72 "," 5,146.03 ",50,Artist,8,7
1270,Female,71,05/04/2021,74696," 1,821.85 "," 5,146.03 ",41,Doctor,1,6
1271,Male,23,05/09/2020,65641," 1,312.82 "," 5,146.03 ",50,Entertainment,4,5
1272,Female,0,15/02/2020,61228, 755.90 ," 5,146.03 ",81,Entertainment,1,6
1273,Female,2,28/02/2020,138529," 1,592.29 "," 5,146.03 ",87,Healthcare,0,4
1274,Female,72,07/07/2022,152405," 38,101.25 "," 5,146.03 ",4,Artist,1,4
1275,Male,18,22/11/2022,157757," 1,878.06 "," 5,146.03 ",84,Doctor,0,4
1276,Male,11,20/11/2021,166361," 2,819.68 "," 5,146.03 ",59,Engineer,6,4
1277,Female,95,06/02/2021,67227," 2,240.90 "," 5,146.03 ",30,Artist,1,7
1278,Male,20,11/05/2022,161156," 1,831.32 "," 5,146.03 ",88,Engineer,0,4
1279,Female,58,05/01/2022,170647," 2,437.81 "," 5,146.03 ",70,Healthcare,1,7
1280,Female,67,15/05/2022,161646," 4,490.17 "," 5,146.03 ",36,Healthcare,0,2
1281,Male,43,19/05/2021,98016," 5,445.33 "," 5,146.03 ",18,Healthcare,9,6
1282,Male,36,16/07/2020,50526," 2,659.26 "," 5,146.03 ",19,Artist,0,6
1283,Male,2,14/12/2021,175208," 4,074.60 "," 5,146.03 ",43,Executive,8,4
1284,Female,35,21/02/2020,97721," 2,035.85 "," 5,146.03 ",48,Engineer,0,7
1285,Female,81,17/01/2021,142013," 1,753.25 "," 5,146.03 ",81,Entertainment,3,4
1286,Male,84,18/03/2020,166737," 2,193.91 "," 5,146.03 ",76,Artist,0,3
1287,Female,18,01/04/2021,62651," 4,819.31 "," 5,146.03 ",13,Entertainment,0,2
1288,Female,54,15/12/2020,179546," 44,886.50 "," 5,146.03 ",4,Homemaker,8,4
1289,Female,98,15/08/2021,51866, 640.32 ," 5,146.03 ",81,Artist,12,7
1290,Female,75,08/04/2021,86297," 2,054.69 "," 5,146.03 ",42,Executive,9,4
1291,Female,98,14/10/2021,65031," 2,827.43 "," 5,146.03 ",23,Artist,0,4
1292,Male,94,01/06/2021,69383," 2,775.32 "," 5,146.03 ",25,Entertainment,0,2
1293,Male,24,05/08/2020,70733," 1,122.75 "," 5,146.03 ",63,Artist,5,3
1294,Female,47,16/11/2020,187898," 2,111.21 "," 5,146.03 ",89,Artist,6,2
1295,Female,40,06/12/2021,116001," 2,109.11 "," 5,146.03 ",55,Engineer,1,4
1296,Male,68,16/06/2022,87040," 21,760.00 "," 5,146.03 ",4,Artist,9,1
1297,Female,18,08/05/2022,180956," 2,445.35 "," 5,146.03 ",74,Artist,2,2
1298,Female,83,16/01/2022,115517," 1,408.74 "," 5,146.03 ",82,Healthcare,0,6
1299,Male,34,26/02/2022,76979," 1,673.46 "," 5,146.03 ",46,Lawyer,1,3
1300,Male,81,30/01/2020,50798, 907.11 ," 5,146.03 ",56,Artist,10,5
1301,Female,61,23/12/2021,146350," 3,403.49 "," 5,146.03 ",43,Artist,1,3
1302,Female,77,01/11/2021,81112," 1,329.70 "," 5,146.03 ",61,Healthcare,5,3
1303,Male,52,27/12/2021,80605," 4,030.25 "," 5,146.03 ",20,Doctor,1,6
1304,Male,40,28/02/2021,171949," 15,631.73 "," 5,146.03 ",11,Doctor,1,6
1305,Male,93,07/08/2020,159006," 6,115.62 "," 5,146.03 ",26,Artist,8,6
1306,Female,45,26/04/2021,177368," 1,847.58 "," 5,146.03 ",96,Healthcare,1,2
1307,Female,83,08/02/2022,187643," 62,547.67 "," 5,146.03 ",3,Artist,1,1
1308,Male,23,19/05/2020,93841," 3,753.64 "," 5,146.03 ",25,Lawyer,0,7
1309,Male,15,20/10/2020,131061," 1,424.58 "," 5,146.03 ",92,Healthcare,0,7
1310,Male,79,19/10/2022,146130," 7,306.50 "," 5,146.03 ",20,Entertainment,6,6
1311,Male,80,03/04/2021,84471," 1,069.25 "," 5,146.03 ",79,Doctor,1,5
1312,Female,35,23/01/2022,144485," 9,632.33 "," 5,146.03 ",15,Entertainment,0,4
1313,Female,39,14/09/2021,158638," 2,033.82 "," 5,146.03 ",78,Healthcare,2,5
1314,Male,4,13/06/2022,96693," 3,453.32 "," 5,146.03 ",28,Entertainment,0,4
1315,Female,83,10/11/2020,129507," 1,392.55 "," 5,146.03 ",93,Healthcare,4,7
1316,Female,94,08/12/2021,114510," 2,936.15 "," 5,146.03 ",39,Healthcare,0,4
1317,Female,33,22/12/2021,109396," 6,435.06 "," 5,146.03 ",17,Healthcare,1,2
1318,Female,12,24/11/2020,149031," 1,552.41 "," 5,146.03 ",96,Artist,10,5
1319,Female,77,27/02/2021,66256," 5,096.62 "," 5,146.03 ",13,Lawyer,1,2
1320,Female,48,10/02/2022,118285," 1,714.28 "," 5,146.03 ",69,Doctor,8,4
1321,Male,97,05/04/2021,128723," 2,219.36 "," 5,146.03 ",58,Artist,4,5
1322,Female,28,27/11/2020,178285," 1,959.18 "," 5,146.03 ",91,Artist,4,7
1323,Female,99,16/10/2021,144176," 1,948.32 "," 5,146.03 ",74,Marketing,7,2
1324,Male,27,22/03/2020,82474," 2,660.45 "," 5,146.03 ",31,Artist,9,3
1325,Female,95,01/05/2021,159010," 1,892.98 "," 5,146.03 ",84,Lawyer,6,2
1326,Female,6,13/11/2021,76164, 917.64 ," 5,146.03 ",83,Artist,6,2
1327,Male,18,19/01/2022,77873," 1,589.24 "," 5,146.03 ",49,Executive,6,5
1328,Male,42,22/06/2022,53392, 599.91 ," 5,146.03 ",89,Artist,6,4
1329,Male,50,26/01/2020,168898," 4,119.46 "," 5,146.03 ",41,Artist,9,7
1330,Male,86,18/11/2020,128917," 18,416.71 "," 5,146.03 ",7,Homemaker,5,5
1331,Male,69,25/08/2021,185067," 3,776.88 "," 5,146.03 ",49,Lawyer,5,4
1332,Male,23,12/05/2021,132183," 1,739.25 "," 5,146.03 ",76,Artist,10,3
1333,Female,82,16/04/2022,82060," 1,783.91 "," 5,146.03 ",46,Healthcare,7,1
1334,Female,97,26/05/2022,133614," 2,303.69 "," 5,146.03 ",58,Artist,7,4
1335,Male,42,22/05/2021,94844," 1,481.94 "," 5,146.03 ",64,Artist,7,6
1336,Female,75,28/04/2020,76474," 15,294.80 "," 5,146.03 ",5,Doctor,5,5
1337,Female,14,18/06/2022,94655," 10,517.22 "," 5,146.03 ",9,Healthcare,8,1
1338,Male,3,13/09/2022,60933," 2,031.10 "," 5,146.03 ",30,Doctor,8,1
1339,Male,16,15/11/2022,79257, 966.55 ," 5,146.03 ",82,Healthcare,6,2
1340,Female,45,15/07/2022,125677," 3,491.03 "," 5,146.03 ",36,Entertainment,5,2
1341,Female,23,23/07/2021,127971," 2,285.20 "," 5,146.03 ",56,Artist,1,5
1342,Male,38,14/04/2020,76103," 1,227.47 "," 5,146.03 ",62,Executive,9,3
1343,Female,45,29/01/2020,114741," 1,195.22 "," 5,146.03 ",96,Artist,0,5
1344,Female,82,12/03/2022,157994," 1,717.33 "," 5,146.03 ",92,Artist,1,1
1345,Male,73,19/02/2020,93786," 2,131.50 "," 5,146.03 ",44,Entertainment,3,1
1346,Male,36,04/03/2020,75178," 1,833.61 "," 5,146.03 ",41,Entertainment,1,7
1347,Male,13,19/02/2021,175267," 2,163.79 "," 5,146.03 ",81,Healthcare,1,4
1348,Female,96,09/01/2022,99263, 992.63 ," 5,146.03 ",100,Healthcare,8,1
1349,Female,83,28/09/2022,52590," 17,530.00 "," 5,146.03 ",3,Healthcare,0,4
1350,Male,33,13/03/2020,170959," 2,279.45 "," 5,146.03 ",75,Artist,0,4
1351,Male,68,28/08/2020,135076," 2,251.27 "," 5,146.03 ",60,Engineer,1,5
1352,Male,88,13/07/2020,167112," 4,915.06 "," 5,146.03 ",34,Lawyer,0,1
1353,Female,87,27/10/2021,184639," 15,386.58 "," 5,146.03 ",12,Doctor,1,6
1354,Female,88,07/06/2022,172369," 2,154.61 "," 5,146.03 ",80,Artist,6,6
1355,Female,43,10/10/2022,124256," 1,854.57 "," 5,146.03 ",67,Marketing,1,7
1356,Female,64,10/10/2020,89972, 977.96 ," 5,146.03 ",92,Artist,10,6
1357,Male,96,19/06/2022,67799," 1,614.26 "," 5,146.03 ",42,Entertainment,1,6
1358,Female,72,18/06/2022,176074," 2,515.34 "," 5,146.03 ",70,Doctor,1,7
1359,Male,48,27/08/2022,167517," 6,204.33 "," 5,146.03 ",27,Artist,2,7
1360,Female,64,03/10/2020,77914," 7,083.09 "," 5,146.03 ",11,Artist,1,6
1361,Female,8,10/01/2020,57605, 711.17 ," 5,146.03 ",81,Doctor,0,2
1362,Female,52,19/09/2020,86365," 1,233.79 "," 5,146.03 ",70,Engineer,1,7
1363,Male,3,26/08/2021,93883," 2,407.26 "," 5,146.03 ",39,Healthcare,1,2
1364,Female,44,25/04/2020,131091," 2,114.37 "," 5,146.03 ",62,Artist,4,1
1365,Male,14,09/03/2020,87222," 6,230.14 "," 5,146.03 ",14,Healthcare,8,4
1366,Female,50,29/04/2022,117076," 2,601.69 "," 5,146.03 ",45,Doctor,1,2
1367,Male,53,04/10/2021,150925," 150,925.00 "," 5,146.03 ",1,Healthcare,1,2
1368,Female,31,27/10/2022,149379," 1,493.79 "," 5,146.03 ",100,Lawyer,0,3
1369,Female,31,30/05/2020,138644," 1,474.94 "," 5,146.03 ",94,Engineer,4,3
1370,Male,97,10/12/2021,148493," 3,535.55 "," 5,146.03 ",42,Doctor,4,7
1371,Male,27,11/03/2022,84658," 1,282.70 "," 5,146.03 ",66,Lawyer,4,6
1372,Male,2,22/07/2020,111618," 1,127.45 "," 5,146.03 ",99,Lawyer,6,5
1373,Male,81,04/12/2020,108759," 1,812.65 "," 5,146.03 ",60,Artist,7,6
1374,Male,64,11/06/2020,186203," 2,550.73 "," 5,146.03 ",73,Artist,10,5
1375,Female,11,11/01/2021,147258," 2,495.90 "," 5,146.03 ",59,Lawyer,10,2
1376,Female,78,10/04/2020,132983," 1,984.82 "," 5,146.03 ",67,Healthcare,7,7
1377,Male,72,31/07/2022,149092," 3,822.87 "," 5,146.03 ",39,Engineer,8,1
1378,Male,36,08/06/2022,163845," 1,950.54 "," 5,146.03 ",84,Doctor,5,7
1379,Male,97,12/03/2021,117777," 1,757.87 "," 5,146.03 ",67,Artist,5,5
1380,Male,88,24/06/2020,131584," 7,310.22 "," 5,146.03 ",18,Artist,7,3
1381,Female,21,09/05/2021,123904," 1,361.58 "," 5,146.03 ",91,Artist,7,5
1382,Female,62,17/11/2021,89801," 1,020.47 "," 5,146.03 ",88,Artist,5,4
1383,Male,73,05/07/2022,173466," 3,043.26 "," 5,146.03 ",57,Entertainment,10,5
1384,Female,34,16/05/2022,55690," 13,922.50 "," 5,146.03 ",4,Marketing,4,6
1385,Female,50,24/06/2022,104467," 1,450.93 "," 5,146.03 ",72,Marketing,5,1
1386,Male,39,02/07/2020,100419," 5,285.21 "," 5,146.03 ",19,Artist,5,4
1387,Female,82,06/07/2020,62951," 1,339.38 "," 5,146.03 ",47,Lawyer,8,2
1388,Male,39,25/06/2022,118554," 118,554.00 "," 5,146.03 ",1,Lawyer,4,6
1389,Female,13,08/04/2021,140673," 2,870.88 "," 5,146.03 ",49,Artist,6,7
1390,Female,68,06/03/2021,75561, 868.52 ," 5,146.03 ",87,Healthcare,5,3
1391,Female,77,28/10/2021,147306," 2,946.12 "," 5,146.03 ",50,Healthcare,6,6
1392,Female,35,18/07/2022,111871," 3,729.03 "," 5,146.03 ",30,Doctor,10,1
1393,Male,5,25/08/2022,112884," 2,625.21 "," 5,146.03 ",43,Healthcare,0,6
1394,Female,47,25/11/2022,121267," 2,090.81 "," 5,146.03 ",58,Engineer,1,1
1395,Female,48,11/12/2022,151519," 1,629.24 "," 5,146.03 ",93,Artist,7,2
1396,Female,34,20/04/2021,105448," 2,636.20 "," 5,146.03 ",40,Artist,0,5
1397,Female,20,27/10/2021,92048," 1,011.52 "," 5,146.03 ",91,Healthcare,1,1
1398,Male,61,22/03/2022,99980," 1,063.62 "," 5,146.03 ",94,Healthcare,10,1
1399,Male,16,03/04/2020,84003," 1,235.34 "," 5,146.03 ",68,Artist,9,6
1400,Male,2,22/06/2021,110889," 1,167.25 "," 5,146.03 ",95,Executive,1,2
1401,Female,52,29/02/2020,82478, 868.19 ," 5,146.03 ",95,Executive,10,1
1402,Male,99,05/01/2020,139685," 6,984.25 "," 5,146.03 ",20,Healthcare,1,4
1403,Female,84,14/06/2022,182374," 2,941.52 "," 5,146.03 ",62,Entertainment,0,6
1404,Female,58,06/03/2021,119366," 1,269.85 "," 5,146.03 ",94,Engineer,4,2
1405,Female,91,13/01/2020,53788, 943.65 ," 5,146.03 ",57,Doctor,0,2
1406,Female,1,23/02/2022,90341, 981.97 ," 5,146.03 ",92,Doctor,0,2
1407,Female,67,02/10/2021,118348," 1,259.02 "," 5,146.03 ",94,Engineer,1,7
1408,Male,56,27/06/2022,137428," 1,579.63 "," 5,146.03 ",87,Artist,0,2
1409,Female,62,02/05/2022,106982," 2,018.53 "," 5,146.03 ",53,Entertainment,1,7
1410,Female,12,12/06/2021,98532," 1,894.85 "," 5,146.03 ",52,Doctor,0,6
1411,Female,38,11/11/2020,120825," 5,034.38 "," 5,146.03 ",24,Executive,9,7
1412,Female,51,08/07/2021,58006, 698.87 ," 5,146.03 ",83,Executive,1,5
1413,Male,20,21/02/2022,106941," 1,464.95 "," 5,146.03 ",73,Artist,1,1
1414,Male,43,16/02/2021,129782," 4,186.52 "," 5,146.03 ",31,Entertainment,1,2
1415,Male,93,25/05/2020,121513," 1,350.14 "," 5,146.03 ",90,Engineer,0,6
1416,Female,54,04/07/2022,79925," 2,664.17 "," 5,146.03 ",30,Healthcare,0,3
1417,Male,23,11/01/2022,112089," 1,514.72 "," 5,146.03 ",74,Healthcare,7,7
1418,Female,1,05/08/2021,138656," 5,135.41 "," 5,146.03 ",27,Healthcare,3,4
1419,Female,64,13/12/2020,146794," 1,631.04 "," 5,146.03 ",90,Healthcare,8,3
1420,Female,55,15/12/2022,75033," 2,501.10 "," 5,146.03 ",30,Engineer,5,5
1421,Female,85,20/11/2021,149969," 1,922.68 "," 5,146.03 ",78,Executive,0,6
1422,Female,20,21/06/2022,124852," 3,201.33 "," 5,146.03 ",39,Healthcare,5,5
1423,Male,73,03/03/2022,154837," 3,686.60 "," 5,146.03 ",42,Executive,8,4
1424,Female,53,02/06/2021,145678," 2,648.69 "," 5,146.03 ",55,Executive,0,1
1425,Female,7,27/10/2020,137354," 1,543.30 "," 5,146.03 ",89,Artist,8,7
1426,Female,50,07/02/2020,136660," 2,847.08 "," 5,146.03 ",48,Entertainment,1,3
1427,Female,12,10/03/2022,63334, 639.74 ," 5,146.03 ",99,Artist,0,6
1428,Male,37,04/08/2022,62893," 2,168.72 "," 5,146.03 ",29,Executive,1,5
1429,Male,78,22/01/2020,163514," 1,837.24 "," 5,146.03 ",89,Doctor,9,2
1430,Male,29,11/03/2020,145934," 3,648.35 "," 5,146.03 ",40,Marketing,10,2
1431,Female,54,04/11/2020,119223," 2,055.57 "," 5,146.03 ",58,Lawyer,10,7
1432,Male,89,16/12/2021,127479," 7,082.17 "," 5,146.03 ",18,Doctor,10,2
1433,Female,25,08/03/2022,136146," 1,389.24 "," 5,146.03 ",98,Artist,6,6
1434,Female,14,05/01/2021,76001," 1,652.20 "," 5,146.03 ",46,Artist,7,3
1435,Female,12,18/12/2022,84885," 3,536.88 "," 5,146.03 ",24,Healthcare,6,2
1436,Female,18,24/06/2021,82812," 82,812.00 "," 5,146.03 ",1,Artist,6,2
1437,Male,74,27/03/2020,51260," 1,192.09 "," 5,146.03 ",43,Entertainment,5,5
1438,Male,21,17/05/2021,159572," 3,799.33 "," 5,146.03 ",42,Healthcare,5,5
1439,Male,9,07/08/2021,130186," 1,479.39 "," 5,146.03 ",88,Artist,9,7
1440,Female,49,03/11/2020,176954," 3,104.46 "," 5,146.03 ",57,Artist,5,6
1441,Male,58,15/09/2020,85908, 867.76 ," 5,146.03 ",99,Artist,5,4
1442,Female,16,10/06/2020,75831," 15,166.20 "," 5,146.03 ",5,Healthcare,10,7
1443,Female,55,12/08/2022,123045," 2,197.23 "," 5,146.03 ",56,Engineer,7,3
1444,Female,31,19/12/2021,161211," 16,121.10 "," 5,146.03 ",10,Lawyer,9,1
1445,Female,59,17/07/2021,81702," 3,026.00 "," 5,146.03 ",27,Marketing,6,4
1446,Female,25,20/04/2020,173043," 57,681.00 "," 5,146.03 ",3,Artist,8,6
1447,Male,63,12/10/2020,126380," 1,404.22 "," 5,146.03 ",90,Artist,6,1
1448,Female,60,16/12/2022,128205," 4,748.33 "," 5,146.03 ",27,Healthcare,6,5
1449,Female,41,16/04/2020,181355," 2,484.32 "," 5,146.03 ",73,Artist,10,3
1450,Female,84,10/08/2021,97931," 1,399.01 "," 5,146.03 ",70,Healthcare,9,7
1451,Male,72,22/08/2021,146432," 5,857.28 "," 5,146.03 ",25,Artist,6,1
1452,Female,97,18/12/2022,125731," 3,066.61 "," 5,146.03 ",41,Artist,6,4
1453,Female,43,10/12/2020,132701," 1,895.73 "," 5,146.03 ",70,Healthcare,5,2
1454,Female,63,04/10/2021,116095," 14,511.88 "," 5,146.03 ",8,Artist,5,1
1455,Female,7,28/05/2021,135773," 3,232.69 "," 5,146.03 ",42,Artist,9,5
1456,Male,54,15/06/2020,136417," 3,031.49 "," 5,146.03 ",45,Healthcare,9,6
1457,Male,27,05/07/2021,80783, 985.16 ," 5,146.03 ",82,Artist,9,3
1458,Male,28,13/05/2021,182580," 3,043.00 "," 5,146.03 ",60,Executive,6,6
1459,Female,84,06/02/2021,143567," 2,990.98 "," 5,146.03 ",48,Artist,7,2
1460,Male,71,02/06/2020,85908," 1,010.68 "," 5,146.03 ",85,Entertainment,5,4
1461,Female,88,01/06/2022,139806," 1,412.18 "," 5,146.03 ",99,Entertainment,4,4
1462,Female,75,27/03/2022,77269," 3,219.54 "," 5,146.03 ",24,Artist,8,1
1463,Female,96,07/01/2021,105968," 1,630.28 "," 5,146.03 ",65,Engineer,4,5
1464,Female,83,12/03/2022,125660," 6,613.68 "," 5,146.03 ",19,Engineer,10,4
1465,Female,86,11/11/2020,98444," 1,295.32 "," 5,146.03 ",76,Entertainment,7,4
1466,Male,60,07/11/2021,179503," 19,944.78 "," 5,146.03 ",9,Artist,4,3
1467,Female,5,30/08/2020,60575," 4,326.79 "," 5,146.03 ",14,Engineer,5,2
1468,Female,65,08/02/2020,75685," 3,983.42 "," 5,146.03 ",19,Marketing,7,3
1469,Female,49,13/11/2022,85374," 1,897.20 "," 5,146.03 ",45,Artist,8,5
1470,Female,78,18/06/2020,128642," 6,770.63 "," 5,146.03 ",19,Marketing,5,6
1471,Male,25,09/10/2022,182292," 2,337.08 "," 5,146.03 ",78,Artist,7,5
1472,Female,5,28/03/2022,124702," 1,326.62 "," 5,146.03 ",94,Artist,10,3
1473,Female,58,11/04/2020,127833," 63,916.50 "," 5,146.03 ",2,Artist,7,7
1474,Female,80,08/01/2021,178866," 1,843.98 "," 5,146.03 ",97,Artist,8,4
1475,Female,94,16/01/2021,183643," 3,600.84 "," 5,146.03 ",51,Artist,5,5
1476,Male,62,29/12/2022,113306," 28,326.50 "," 5,146.03 ",4,Executive,5,6
1477,Male,20,13/09/2022,84008," 1,091.01 "," 5,146.03 ",77,Artist,8,4
1478,Male,85,24/03/2022,85758," 2,450.23 "," 5,146.03 ",35,Lawyer,10,4
1479,Female,72,25/07/2021,63128," 1,402.84 "," 5,146.03 ",45,Engineer,8,7
1480,Male,95,07/07/2021,70174," 11,695.67 "," 5,146.03 ",6,Executive,10,6
1481,Female,97,26/03/2021,170133," 4,050.79 "," 5,146.03 ",42,Engineer,5,5
1482,Female,25,21/07/2022,165978," 3,951.86 "," 5,146.03 ",42,Artist,7,3
1483,Female,17,16/01/2020,149727," 1,919.58 "," 5,146.03 ",78,Artist,7,3
1484,Female,19,04/12/2021,147052," 1,709.91 "," 5,146.03 ",86,Artist,9,4
1485,Female,59,16/08/2020,113389," 1,435.30 "," 5,146.03 ",79,Doctor,4,6
1486,Male,30,19/10/2021,111690," 1,530.00 "," 5,146.03 ",73,Entertainment,10,4
1487,Female,63,12/08/2021,184830," 3,080.50 "," 5,146.03 ",60,Doctor,9,3
1488,Female,23,25/09/2021,91549," 3,980.39 "," 5,146.03 ",23,Artist,4,3
1489,Female,97,30/07/2021,94629," 5,566.41 "," 5,146.03 ",17,Marketing,6,3
1490,Female,97,21/07/2020,167558," 1,692.51 "," 5,146.03 ",99,Artist,4,7
1491,Male,94,28/10/2021,119189," 2,091.04 "," 5,146.03 ",57,Artist,9,3
1492,Female,28,22/06/2021,96207," 1,435.93 "," 5,146.03 ",67,Artist,5,5
1493,Male,21,16/08/2021,85339," 14,223.17 "," 5,146.03 ",6,Doctor,4,7
1494,Female,25,20/10/2020,111942," 15,991.71 "," 5,146.03 ",7,Artist,5,5
1495,Female,48,16/02/2021,157003," 3,488.96 "," 5,146.03 ",45,Engineer,5,4
1496,Female,53,25/04/2022,117123," 5,092.30 "," 5,146.03 ",23,Artist,9,7
1497,Female,97,27/11/2022,172747," 2,272.99 "," 5,146.03 ",76,Artist,7,2
1498,Male,33,25/09/2020,157358," 3,026.12 "," 5,146.03 ",52,Healthcare,7,4
1499,Male,5,01/09/2022,156655," 7,832.75 "," 5,146.03 ",20,Entertainment,4,5
1500,Male,72,06/11/2020,166043," 1,785.41 "," 5,146.03 ",93,Doctor,7,6
1501,Male,40,09/12/2020,67768," 4,517.87 "," 5,146.03 ",15,Doctor,10,6
1502,Male,34,21/03/2021,171353," 5,039.79 "," 5,146.03 ",34,Doctor,8,4
1503,Female,63,30/06/2020,116971," 1,539.09 "," 5,146.03 ",76,Executive,7,5
1504,Female,85,31/12/2021,97822," 2,574.26 "," 5,146.03 ",38,Doctor,5,3
1505,Female,86,11/01/2021,117203," 1,412.08 "," 5,146.03 ",83,Healthcare,10,3
1506,Female,63,19/07/2020,88720, 887.20 ," 5,146.03 ",100,Artist,10,1
1507,Female,9,06/05/2021,173233," 9,624.06 "," 5,146.03 ",18,Artist,5,1
1508,Female,76,09/05/2020,139447," 3,873.53 "," 5,146.03 ",36,Artist,8,7
1509,Male,19,26/11/2022,179269," 1,927.62 "," 5,146.03 ",93,Entertainment,6,3
1510,Female,84,07/02/2022,136254," 1,513.93 "," 5,146.03 ",90,Engineer,5,6
1511,Male,38,27/03/2022,174594," 3,117.75 "," 5,146.03 ",56,Executive,8,2
